Column,business_id,name,neighborhood,address,postal_code,latitude,longitude,stars,review_count,categories
75717,01Ov9eDxKRY5k6ImMdiWLQ,Hong Kong Garden Seafood & BBQ Cafe,Chinatown,3407 S Jones Blvd,89146,36.1272,-115.22501129999999,3,166,Barbeque;Chinese;Restaurants;Seafood
75725,rifLWKQUwANsYNMbndjYww,Hawaiian BBQ,,2101 N Rainbow Blvd,89108,36.1992,-115.24242290000001,3.5,13,Restaurants;Hawaiian
75736,RXXjz_4HQ1A4dIeBI04EcA,Ace of Hearts Wedding Chapel,Downtown,1025 S 1st St,89101,36.1596,-115.1523871,5,9,Officiants;Wedding Chapels;Wedding Planning;Event Planning & Services
75745,F3jMS4aNQI6tPtjH61decw,Beef Jerky Outlet,Southeast,7400 S Las Vegas Blvd,89123,36.0524,-115.16902069999999,4,5,Meat Shops;Specialty Food;Food
75805,JyCMQ5qpBdEI2qgJSzn3Dw,Doggie Do,Southeast,7231 S Eastern Ave,89119,36.0587,-115.11967920000001,3.5,3,Pet Services;Pets;Pet Groomers
75806,MUQS2XkrFl8QxCUHgSIzLA,"Dessy B's Steak House",Southeast,4901 S Eastern Ave,89119,36.0997,-115.1195912,3.5,142,Buffets;Burgers;Steakhouses;Restaurants
75807,NfM1YE-FJCToO1LB36T6lQ,"Jason's Deli",Spring Valley,7305 Arroyo Crossing Pkwy,89113,36.063,-115.25156580000001,3.5,158,Restaurants;Sandwiches;Delis;Salad
75812,QC9bLPcNk6ymAOHf03pHhQ,Del Taco,Spring Valley,5180 S Fort Apache Rd,89148,36.0945,-115.29673319999999,3.5,26,Restaurants;Mexican
75814,hPCheDmQDna-2iiJ4c553w,Subway,Southeast,351 E Silverado Ranch Blvd,89183,36.0125,-115.15650177,3.5,11,Fast Food;Sandwiches;Restaurants
75839,GHS1rVjO-RMcRB6WJLpCDQ,Las Vegas North Premium Outlets,Downtown,875 S Grand Central Pkwy,89106,36.1637,-115.15774922,4,882,Shopping Centers;Restaurants;Fashion;Outlet Stores;Shopping
75849,sYVYFOfSbCbxput5sMMdzg,Symbolic Art Center,Summerlin,9151 Pinewood Hills Dr,89148,36.201,-115.29409040000002,4,7,Art Schools;Social Clubs;Specialty Schools;Middle Schools & High Schools;Education;Arts & Entertainment;Elementary Schools
75877,ropd7ne3h5yLU_5rfICN5w,Majestic Pools,The Lakes,9101 W Sahara Ave,89117,36.1438,-115.2958967,3.5,3,Pool & Hot Tub Service;Home Services
75938,EgWUJ6CSBN8laC58nmFTZA,Starting Line Up,Westside,3310 S Jones Blvd,89146,36.1286,-115.2242459,3.5,7,Beauty & Spas;Barbers
75949,WUz36C42pEljqIJuy7dvIg,Still Smoking Vapor & Smoke Shop,Westside,2605 S Decatur Blvd,89102,36.1427,-115.2094889,4.5,101,Head Shops;Shopping;Vape Shops;Tobacco Shops
75954,UeEzvTGkSyaHRvWTlZ1ISA,Amazing Thai 2,Southwest,7425 S Durango Dr,89113,36.0534,-115.27955279999999,3,14,Thai;Restaurants
76022,NUysdAcJLlTJOjW_1AETyw,Starbucks,Northwest,3210 N Tenaya Way,89129,36.219,-115.24945600000001,3,5,Food;Coffee & Tea
76031,-cOVyWUJlasj-wpMAaWwvQ,La Flor de Michoacan,Southeast,9711 S Eastern Ave,89183,36.0126,-115.1196051,4.5,34,Ice Cream & Frozen Yogurt;Food
76045,Pjg0ML-Se8fnbWgHHodGYQ,The Blue Skillet Family Restaurant,Downtown,1723 E Charleston Blvd,89104,36.1592,-115.127554,3,40,Restaurants;Mexican;Diners;American (Traditional)
76054,8vWrQi1bukf5Og4MSj8xZw,Short Line Express Market,Southwest,7730 S Jones Blvd,89139,36.0487,-115.2248199,3.5,8,Food;Convenience Stores
76092,czyhvf93Txsfxdxqcm16mA,Rice n Noodle,Southwest,7910 S Rainbow Blvd,89139,36.0441,-115.24293859999999,4,338,Noodles;Restaurants;Chinese
76106,-AD5PiuJHgdUcAK-Vxao2A,Smashburger,University,4725 S Maryland Pkwy,89119,36.1037,-115.1377851,3.5,274,Restaurants;Burgers
76112,R70Fs60Tp4rS6QjZjOrvZA,"DOC Holliday's Saloons",,9310 S Eastern Ave,89123,36.0201,-115.11677350000001,2.5,6,Nightlife;Bars;Restaurants;American (New)
76123,Md8XLs5FUhSnUodFEVqYWQ,"Carmine's Pizza Kitchen",Spring Valley,4950 S Rainbow Blvd,89118,36.0986,-115.24254499999999,4,10,Restaurants;Pizza
76158,M5kwU4GqBmVP5S4kJkhtdg,Merle Norman Cosmetics,Spring Valley,4011 S Buffalo Dr,89147,36.1165,-115.26236770000001,4.5,7,Shopping;Beauty & Spas;Cosmetics & Beauty Supply
76206,nUpz0YiBsOK7ff9k3vUJ3A,"Buddy V's Ristorante",The Strip,3327 S Las Vegas Blvd,89109,36.1234,-115.17018799999998,4,1219,Restaurants;American (Traditional);Italian
76235,mUk-0jToBuzk4KaDXp-uew,Taza Indian Kitchen,Southeast,9530 S Eastern Ave,89123,36.0166,-115.11870139999999,3,17,Indian;Pakistani;Restaurants
76259,FHcYehsC09G-0HPo2-yj-Q,Royal Kabob Restaurant,Summerlin,9320 Sun City Blvd,89134,36.2112,-115.2987804,2.5,3,Restaurants;Afghan
76274,pHsoinSUwG09PgGdgn33og,Arra Beauty Salon and Threading,Eastside,3742 E Tropicana Ave,89121,36.1008,-115.0930717,5,18,Threading Services;Skin Care;Hair Salons;Beauty & Spas;Hair Removal;Waxing
76278,zrQ1zKWC-W2PCvwjBururQ,Pineapple Park LV,Downtown,425 Fremont St,89101,36.1697,-115.141221463,3,4,Food Court;Food;Desserts;Ice Cream & Frozen Yogurt;Restaurants
76280,3wEPxpJk_8qcvV2YLPOxYA,Hub Modern Home + Gift,Downtown,707 Fremont St,89101,36.168,-115.1379889,5,6,Shopping;Flowers & Gifts;Home Decor;Event Planning & Services;Home & Garden;Cards & Stationery;Arts & Crafts;Gift Shops
76287,-jEyZSptICvvaNhuur9rUg,Barista Bagels,The Strip,2880 S Las Vegas Blvd,89109,36.1378,-115.1654364,2.5,11,Bagels;Coffee & Tea;Breakfast & Brunch;Restaurants;Food
76290,Opufpwe4jaf--LtDZ_AHiw,Snack Bar,University,1220 E Harmon Ave,89119,36.1079,-115.136401845,5,3,Juice Bars & Smoothies;Sandwiches;Restaurants;Ice Cream & Frozen Yogurt;Cafes;Hot Dogs;Food;Desserts;Mexican
76304,ohmAuxcbQORcRPeDmKE62w,Sacred TaTau,Southeast,6883 S Eastern Ave,89119,36.065,-115.11897756,4.5,14,Arts & Entertainment;Beauty & Spas;Shopping;Tattoo;Art Galleries
76338,Y1LB0uDuJQ1jP5usRdsZZg,Japanese Cuisine By Omae,Chinatown,3650 S Decatur Blvd,89103,36.1236,-115.20741509999998,4.5,61,Seafood;Restaurants;Japanese;Asian Fusion;Ramen
76349,i53HvxUdQEMllZ1XmpjjyA,"Sicily's Pizza",Spring Valley,3585 S Durango Dr,89147,36.1248,-115.279928,2,278,Pizza;Italian;Restaurants;Chicken Wings
76363,6vsGXE4BPhTJUKTOYUaHwA,Sun Foot Spa,Southwest,7729 S Rainbow Blvd,89113,36.0476,-115.24334499999999,3,11,Day Spas;Beauty & Spas
76383,vcYIvU2urz5tSleC86YFzA,Advanced Vision Institute,Summerlin,11700 W Charleston Blvd,89135,36.16,-115.35007879999999,2.5,10,Optometrists;Health & Medical
76416,MTpPAQrgrWtZLLoa-VLc-w,Legends Cafe,Northwest,5081 N Rainbow Blvd,89130,36.2544,-115.24324528,4,6,Restaurants;Soul Food
76442,pRlO48w4GkWEPEYIH2tHsw,"Mimi's Cafe",Spring Valley,7315 Arroyo Crossing Pkwy,89113,36.0618,-115.25176100000002,3,65,Breakfast & Brunch;Restaurants;French;American (Traditional)
76534,KhYA1VGwy1naIiIAvPfolw,Chow Mein Express,Spring Valley,3955 S Durango Dr,89147,36.1187,-115.2793524,3.5,16,Chinese;Restaurants
76579,xYonRlhqbwdHLhPs1PLdCg,Paradise India,Westside,8125 W Sahara Ave,89117,36.1425,-115.26873059999998,4,90,Pakistani;Restaurants;Coffee & Tea;Food;Indian
76580,h3tdnZxw_mIW08knMUIY3w,The Joint Chiropractic - Boca Park,Westside,8820 W Charleston Blvd,89117,36.1594,-115.288123,4.5,101,Chiropractors;Health & Medical
76586,b-kuEr62Nt3Lp9voswXSZw,The UPS Store,Southeast,9850 S Maryland Pkwy,89183,36.0112,-115.134082345,3,12,Local Services;Printing Services;Notaries;Shipping Centers
76589,Vyadl8RsxaFaAFjm98lNTQ,Las Vegas City Hall,Downtown,495 S Main St,89101,36.1674,-115.14843459999999,5,5,Landmarks & Historical Buildings;Public Services & Government;Town Hall
76595,jfUarAupxK2BwoYj8hjQVw,"Jimmy's Seaside Fries",The Strip,3635 S Las Vegas Blvd,89109,36.1139,-115.172006826,3.5,6,Fast Food;Chicken Wings;Street Vendors;Restaurants;Food;American (Traditional)
76648,gtPwR6jM7J3UFFNkKwiYoQ,Style 5 Hair Salon,Spring Valley,3585 S Durango Dr,89147,36.1248,-115.279928,4,24,Hair Salons;Hair Stylists;Hair Removal;Beauty & Spas
76652,q5sa3zjAwIYMAgfPVxOdHw,"Khoury's Mediterranean Restaurant",Spring Valley,6115 S Fort Apache Rd,89148,36.0772,-115.2985719,4,267,Restaurants;Mediterranean;Greek;Middle Eastern
76655,3rDzxvhe5CFzeWjvLj92pw,"Brooklyn Billy's",,6620 W Flamingo Rd,89103,36.1149,-115.236636,4,15,Sandwiches;Delis;Restaurants
76690,JZV6TOZzC2_ScXj6T-arzg,Majestik Burlesque,The Strip,99 Convention Center Dr,89109,36.1319,-115.162614472,5,8,Cabaret;Arts & Entertainment;Performing Arts
76710,gLwCxZW5KHUSzEDuGP8mDw,Travel Centers of America,Southwest,8050 Dean Martin Dr,89139,36.0433,-115.1863936,2,4,Travel Services;Hotels & Travel
76732,_2fjiOHfu-S7fS2n4wfySw,"Jersey Mike's Subs",Spring Valley,8680 W Warm Springs Rd,89148,36.0561,-115.28122562,4,56,Restaurants;Sandwiches;Delis;Fast Food
76774,SZaL8OqqiQVaSeaqFnc5Cw,Planes de Renderos Restaurante,Eastside,3310 S Sandhill Rd,89121,36.1291,-115.09128020000001,5,4,Salvadoran;Mexican;Latin American;Fast Food;Restaurants
76791,8rm-CmOu3F-dNAZJonL-JA,Tuff Cookie Bake Shop,Southeast,1525 E Sunset Rd,89119,36.0714,-115.1314973,5,3,Bakeries;Food
76805,Yv18CdmlBY8p5O69f0MaSg,12 Volt Solutions,,5415 Cameron St,89118,36.0915,-115.20449009999999,5,6,Car Stereo Installation;Automotive
76832,wCtU6XrWlz_BVPESKvIekQ,Jamaican Spice,Northwest,4371 N Rancho Dr,89130,36.2394,-115.23277240200001,3.5,14,Caribbean;Restaurants;Chicken Wings
76898,TkcgUqs4Hk8tQDLtq74gHA,The Pointe Dance Center,Spring Valley,9340 W Flamingo Rd,89147,36.116,-115.29442040000002,5,9,Education;Performing Arts;Arts & Entertainment;Dance Schools;Specialty Schools;Dance Studios;Active Life;Fitness & Instruction
76899,VFVyecs0nMFA4xizXkzvKA,Sushi Banzai,Spring Valley,9700 W Tropicana Ave,89147,36.1005,-115.30421799999999,3,23,Sushi Bars;Japanese;Restaurants
76905,Uu_gWxCqtqIBlzJKoBaxag,Valley Spine & Health Center,Southeast,9075 S Eastern Ave,89123,36.0252,-115.119181945,4,33,Health & Medical;Chiropractors
76913,C9uCpUVubFdAzLUpqvQHdg,Juhl,Downtown,353 E Bonneville Ave,89101,36.1634,-115.1465035,3.5,34,Real Estate;Condominiums;Home Services;Apartments
76923,-f951Cpt-bAHnURX5ev3BA,"Children's Urology Associates",Spring Valley,6670 S Tenaya Way,89113,36.067,-115.25123459999999,2,9,Urologists;Health & Medical;Doctors
76935,Ohy6TtDSeJkVAtIHXP7pMw,Subway,Eastside,3900 Paradise Rd,89169,36.1181,-115.154355116,3,9,American (Traditional);Fast Food;Sandwiches;Restaurants
76960,bpHeCdmCRFAUZqXT2TMdig,El Sombrero Cafe,Downtown,807 S Main St,89101,36.1627,-115.15123179999999,3.5,59,Restaurants;Nightlife;Bars;Mexican
77018,DiCWSyoaBkIpOVUdIO7Jlg,Little Dumpling,,6572 N Decatur Blvd,89131,36.2794,-115.20645400000001,3,119,Food;Chinese;Restaurants;Food Delivery Services;Thai
77020,i2wylw0UPybHn2OOrn4Gmg,Limelite Pro Audio & Dj Supply,Westside,4601 W Sahara Ave,89102,36.1435,-115.2038659,3.5,7,Shopping;Electronics;DJs;Event Planning & Services
77036,0jriM09IvPdCLgr509vbrQ,"See's Candies",Summerlin,10300 W Charleston Blvd,89135,36.1606,-115.3204409,4.5,25,Chocolatiers & Shops;Food;Flowers & Gifts;Gift Shops;Specialty Food;Shopping;Candy Stores
77042,3W5VLa5iGkKyvtWehdkIMg,Circle K,University,1212 E Tropicana Ave,89119,36.1013,-115.1365844,3,9,Shopping;Drugstores
77068,NnV0LkIs5YjUSPzAP1nWXQ,Baan Thai Restaurant,Chinatown,5115 W Spring Mountain Rd,89146,36.1261,-115.211285,4,59,Asian Fusion;Vegetarian;Thai;Restaurants;Vegan;Chinese
77083,CrkO1a7Mp5Vd9uitXI0sXQ,"David Wilson's Toyota of Las Vegas",Eastside,3255 E Sahara Ave,89104,36.1433,-115.10471899999999,2.5,137,Car Dealers;Auto Repair;Auto Parts & Supplies;Automotive
77106,QbQ2K_X6_Fxh8PBPQo0kMA,Secretary of State,,555 E Washington Ave,89101,36.1826,-115.13230549999999,4.5,7,Public Services & Government
77129,7njZaRjDXi8anBaGlGQu4g,The Lodge Cactus,Southwest,4660 W Cactus Ave,89141,35.9989,-115.2037393,3,106,Beer;Wine & Spirits;Food;American (Traditional);Restaurants;Bars;Breakfast & Brunch;Nightlife;Burgers
77140,Ec8kyMbufD0t9PLzszf8nw,United Blood Services,Northwest,4950 W Craig Rd,89130,36.2404,-115.20977541299999,3.5,6,Medical Centers;Health & Medical;Blood & Plasma Donation Centers
77151,WLDXz75vEfMpQ2wVD0_SXw,"Garcia's Auto Center",Westside,4201 W Charleston Blvd,89102,36.1587,-115.19778500000001,4.5,15,Automotive;Smog Check Stations;Auto Repair;Transmission Repair;Oil Change Stations;Car Dealers;Auto Parts & Supplies
77157,qUSisWf5QNIMk8aeVhwKjA,Cinnaholic,Centennial,7920 W Tropical Pkwy,89149,36.2716,-115.267648775,4,95,Desserts;Vegan;Bakeries;Food;Restaurants
77187,zjvnqTjBp56NhMp1GrlO5g,Mingo Kitchen & Lounge,Downtown,1017 S 1st St,89101,36.1599,-115.15202240000002,4,222,Lounges;American (New);Mexican;Restaurants;Comfort Food;Asian Fusion;Nightlife;Bars
77210,8USUyIeN39rurnqCn5cA0w,Los Lupes Mexican Restaurant,,5255 S Decatur Blvd,89118,36.0945,-115.208867155,4.5,132,Restaurants;Mexican
77239,4GnBMG5pZSJsBn6hbUL_7w,Las Vegas Donut House,Eastside,4080 Paradise Rd,89169,36.1152,-115.153674,4,51,Donuts;Food
77242,sN-EtbzAnEI9ilHruasd9w,Tennesseasonings,Southwest,7315 W Warm Springs Rd,89113,36.0552,-115.2509345,3.5,51,Southern;Food;Desserts;Barbeque;Restaurants;Smokehouse
77270,5IrliPDuf_kZadlsSFTYaw,76,Sunrise,3965 E Charleston Blvd,89104,36.1586,-115.089194244,1.5,4,Automotive;Gas Stations
77275,EU8Hp2rTEptiwCH4eLYZBw,Jack In the Box,,800 N Decatur Blvd,89107,36.1797,-115.20564309999999,2,13,Burgers;Restaurants
77348,7v-2HkyrfYkPf471v4gCmg,Starbucks,Southeast,7400 S Las Vegas Blvd,89123,36.0539,-115.16899746899999,2,33,Food;Coffee & Tea
77353,Acj-1cdbSm7vif-W_K5EUw,Wag N Wash,Spring Valley,7060 S Durango Dr,89113,36.0605,-115.277453296,5,113,Pets;Pet Stores;Pet Services;Pet Groomers
77390,cJ9BqupaJVeCTQQBWA3PAw,"Little Caesar's Pizza",Sunrise,2272 S Nellis Blvd,89104,36.1451,-115.063066239,2,18,Pizza;Restaurants
77393,hU6K1xshNHz7Q-psStmoug,"Carl's Jr.",Northwest,4901 W Craig Rd,89130,36.2385,-115.20936599999999,3,4,Fast Food;Restaurants;Mexican
77434,9tds99vDJ5OaU940HperBw,Meeting Rooms On Demand,Westside,2800 W Sahara Ave,89102,36.145,-115.1795317,5,5,Event Planning & Services;Venues & Event Spaces;Shared Office Spaces;Home Services;Real Estate
77482,AcRqSZIaehtjSQJSqZZytA,Terrible Herbst,Summerlin,10890 W Charleston Blvd,89135,36.1596,-115.3332093,3.5,80,Convenience Stores;Food;Gas Stations;Automotive;Car Wash
77489,neNcQe44lqqBOpxRZPD6zA,Las Vegas Car Care,Westside,3111 S Valley View Blvd,89102,36.1313,-115.19076920799999,4,4,Automotive;Auto Parts & Supplies
77501,3GEEy7RP6e4bT4LAiWFMFQ,Pizza Rock,Downtown,201 N 3rd St,89101,36.1716,-115.142267074,4,1738,Pizza;Restaurants
77505,pv11aqRMnBCDYoMCgMu25Q,Gun Butler,,6370 W Flamingo Rd,89103,36.1152,-115.23201440000001,5,7,Shopping;Guns & Ammo
77508,uj1CKuOkU2vjDKoO0WIAkQ,All City Electric,Spring Valley,4455 S Buffalo Dr,89147,36.108,-115.2616122,4.5,6,Electricians;Lighting Fixtures & Equipment;Home Services
77528,YIm24FLbop1SqAsXsEPosA,Water Wings Swim School,Centennial,8043 N Durango Dr,89143,36.3078,-115.279261,4,61,Swimming Lessons/Schools;Active Life;Kids Activities;Recreation Centers;Event Planning & Services;Specialty Schools;Party & Event Planning;Fitness & Instruction;Education
77548,bFaFb7wu7swOp5qD8lNMog,Mian Sichuan Noodles,Chinatown,4355 Spring Mountain Rd,89102,36.1259,-115.19790400000001,4.5,126,Noodles;Szechuan;Chinese;Restaurants
77549,ntTup3Jho9casJ85ZafBfA,Zuda Foot Massage,Chinatown,3460 Arville St,89102,36.1271,-115.1987289,2,4,Massage;Beauty & Spas
77604,vPWvyl9gxmuOIXDBL6lSpw,"She by Morton's",The Strip,3720 S Las Vegas Blvd,89158,36.1078,-115.175531803,3.5,75,Nightlife;Restaurants;Bars;American (New)
77606,QFY5NvENBTob21XQrdRWcA,Nail Tech,Southeast,8200 S Maryland Pkwy,89123,36.0408,-115.1352845,4.5,4,Beauty & Spas;Nail Salons
77620,w5LUtmw4G1KD7qAntqGd9w,Yoshinoya,University,4808 S Maryland Pkwy,89119,36.1026,-115.136559,3,101,Japanese;Fast Food;Desserts;Food;Restaurants;Salad
77629,oTA0H2OT46IrEKkrfSARww,Faithful Pool Services,,4012 S Rainbow Blvd,89103,36.1159,-115.24288200000001,2.5,3,Shopping;Home Services;Landscaping;Home & Garden;Pool & Hot Tub Service;Hot Tub & Pool
77639,Xo-8FW0i5Wp6oQTWT0BPHg,Universal Bakery,Downtown,1730 S Mojave Rd,89104,36.1533,-115.1048054,3.5,3,Bakeries;Food
77642,tpCALADHTuBaCJNgAluj2w,"Roberto's Taco Shop",Southeast,6883 S Eastern Ave,89119,36.0651,-115.11908590799999,3,58,Mexican;Restaurants
77646,6TDdpon8LosFXvjL9QJdYg,Josephine Skaught Hairdressing,Downtown,1025 S 1st St,89101,36.1596,-115.152368,5,148,"Blow Dry/Out Services;Men's Hair Salons;Hair Stylists;Beauty & Spas;Hair Salons;Hair Extensions"
77678,mFDK5PKhF3HUEoohI0C7BQ,Rush Hour Tavern,,3985 E Sunset Rd,89120,36.0706,-115.0878291,4.5,3,Karaoke;Nightlife
77691,C8vZ5O-typOqH7pVYrgLBw,Royal Vision,,6370 W Flamingo Rd,89103,36.1152,-115.2320254,3.5,5,Accessories;Fashion;Optometrists;Shopping;Eyewear & Opticians;Health & Medical
77696,d2rFJ3_8ux87uyZVFGmlag,IHOP,Westside,1401 S Decatur Blvd,89102,36.1542,-115.2073857,2.5,73,Food;American (New);American (Traditional);Restaurants;Breakfast & Brunch
77723,fIewmXMJlsm7-fY335mtcg,"Count's Vamp'd",Westside,6750 W Sahara Ave,89146,36.1447,-115.23953840000001,3.5,216,Nightlife;Music Venues;Arts & Entertainment
77726,Rv0UdhYw_UVIv4D2lc-qgg,TangTangTang,Chinatown,6000 Spring Mountain Rd,89146,36.1262,-115.2235817,4.5,145,Korean;Restaurants
77729,rltH_DYPlQ40OE1aScOE0A,Tip Top Nails,Spring Valley,4011 S Buffalo Dr,89147,36.1165,-115.26236770000001,3,45,Beauty & Spas;Nail Salons
77730,YUxNYqCW__ZoXdsun2Cm3g,i9 Sports Southern Las Vegas & Henderson,Spring Valley,9360 W Flamingo Rd,89147,36.115,-115.2953383,3.5,12,Soccer;Summer Camps;Local Services;Amateur Sports Teams;Active Life
77733,ViF5Kd7pBF1JJhlvEy1kpA,Jannat Indian Cuisine,,5795 W Tropicana Ave,89103,36.0998,-115.220449,4,64,Indian;Restaurants
77753,MgYq2omgweKHyTBBqzQplQ,Rocks Lounge,South Summerlin,11011 W Charleston Blvd,89135,36.1564,-115.33355619999999,3.5,16,Lounges;Nightlife;Bars
77763,AOnj0UD06QJI2wUvZmYGhA,Flair Cleaners,Centennial,7501 N Cimarron Rd,89131,36.2973,-115.27026799999999,2,11,Local Services;Dry Cleaning & Laundry;Laundry Services
77775,vA7BBQ9ro0fiKXE8tLF7zA,Tenaya Creek Brewery,,3101 N Tenaya Way,89128,36.216,-115.251309206,4,102,Breweries;Food
77786,6jZmTeUZ8FYR3aBGjukOZg,Body By Diane,Westside,7980 W Sahara Ave,89117,36.1447,-115.2652577,5,3,Trainers;Active Life;Fitness & Instruction
77806,VA9krLmXHYSgRoSpGGAFHw,Allstate Self-Storage,Eastside,4180 Boulder Hwy,89121,36.1288,-115.08405400000001,5,4,Self Storage;Local Services
77833,5kCADhnYoO-_DORl---zFw,Voodoo Tattoo,Westside,3240 S Arville St,89102,36.131,-115.19911570000001,4.5,25,Tattoo;Beauty & Spas
77878,y0x795PyDX8JL_oyIaTUiQ,Blueberry Hill Family Restaurant,Westside,1280 S Decatur Blvd,89102,36.1564,-115.20769229999999,3.5,414,Diners;American (Traditional);Breakfast & Brunch;Restaurants
77896,c0LlClom1qONqByoagqPGw,Las Islitas,Sunrise,5105 E Sahara Ave,89142,36.1443,-115.0625726,4,16,Mexican;Seafood;Restaurants
77924,N3zuaqGESF5iZsi_md9c1Q,Tasty BBQ Kitchen,Spring Valley,4825 S Rainbow Blvd,89103,36.1009,-115.24459679999998,3.5,27,Barbeque;Chinese;Restaurants
77934,zKqWjDZHo-lk7_E3hHkORg,"Don't Tell Mama",Downtown,517 Fremont St,89101,36.1687,-115.14007279999998,4,198,Piano Bars;Bars;Nightlife;Lounges
77936,LYNKKnl4jAiU1-U-97gR5Q,SlotZilla,Downtown,425 Fremont St,89101,36.1613,-115.1222504,3.5,357,Ziplining;Active Life;Amusement Parks
77938,wNI7ys7fe58Xn1TnM9mFyQ,Burger King,Downtown,1125 E Charleston Blvd,89104,36.1591,-115.13798705299999,1.5,6,Restaurants;Fast Food;Burgers
77954,0p27EjcNwTI7Ey4K_MNPww,Fatburger,South Summerlin,11011 W Charleston Blvd,89135,36.1564,-115.33355619999999,3,70,American (Traditional);Restaurants;Burgers;Fast Food
77963,uI2lQHqS1Pkh1-EzgeD-ww,"Roma's Pizza",Eastside,605 E Twain Ave,89169,36.1209,-115.1502284,2.5,55,Chicken Wings;Pizza;Restaurants;Sandwiches
77983,hs1SejlpCnNzVwpY2enGCg,Fortunes,,325 E Flamingo Rd,89169,36.1145,-115.194438604,3.5,3,Restaurants;Chinese;Food;Hotels;Event Planning & Services;Hotels & Travel
78000,Ursqm2fOJ12PosSC8plYqQ,Layers Bakery Cafe,Spring Valley,6496 Medical Center St,89148,36.0708,-115.291582,3.5,27,Bakeries;Food
78023,xRsgf21teEd58K8zT8niSQ,Fast Fix Wireless iPhone Computer Ipad Repair & Cell Phone Plans,Southeast,5645 S Eastern Ave,89119,36.0871,-115.1192258,4.5,6,IT Services & Computer Repair;Local Services;Electronics Repair;Mobile Phone Repair
78027,Ot2CsUQWX7bG55Rq_3v5Kg,Pho Village,Chinatown,6820 Spring Mountain Rd,89146,36.1266,-115.24086399999999,3.5,12,Restaurants;Vietnamese
78035,Qf6EnIzKqhXQg4YNkVAqHQ,Red Lobster,Westside,200 S Decatur Blvd,89107,36.1717,-115.20663059999998,3,208,Seafood;American (Traditional);Restaurants
78062,hSV-qwDq0G4UuyVtlQXUrQ,Air Wizards Heating and Cooling,,4012 S Rainbow Blvd,89103,36.116,-115.241925716,3,14,Heating & Air Conditioning/HVAC;Home Services
78063,o4nn1EZU39fE7zMuCy_XiA,Bangkok Thai Spa Massage,,4825 W Flamingo Rd,89103,36.1148,-115.2069889,5,84,Waxing;Hair Removal;Health & Medical;Beauty & Spas;Day Spas;Reflexology
78091,yfxaUwrsJx9OQuoZZ2u_2w,"Gold's Gym",,7501 W Lake Mead Blvd,89128,36.1951,-115.257475813,3,54,Active Life;Gyms;Fitness & Instruction
78094,tjHhb6lrJdOryY5Ao4pHOg,Beach St. Pizza,,1780 N Buffalo Dr,89128,36.1915,-115.2594518,3,58,Pizza;Restaurants;Italian
78109,blLNQHrgAKR2md7MMx2pzw,Global Cafe,Southeast,2185 E Windmill Ln,89123,36.0416,-115.1215253,4,33,Restaurants;Diners;Breakfast & Brunch
78110,hwwSII35ZAmhl3pTDhUTRQ,Gap Outlet,Southeast,7400 Las Vegas Blvd S,89123,36.0524,-115.16902069999999,3,10,"Fashion;Men's Clothing;Outlet Stores;Shopping;Women's Clothing"
78121,g3wJ3T0ksO4xgDS6KIDY1A,Little Bangkok Thai Restaurant,Westside,3111 S Valley View Blvd,89104,36.1316,-115.1908263,3,15,Specialty Food;Thai;Restaurants;Food;Ethnic Food
78132,rwfZVEomWWGb-1wrvCpRuQ,"Denny's",,7341 W Lake Mead Blvd,89128,36.1956,-115.252422275,2.5,60,Breakfast & Brunch;American (Traditional);Restaurants;Diners
78206,keiJDnPLIQcHur6AeYIZAQ,Cookie Cutters Haircuts for Kids,Southwest,7345 S Durango Dr,89113,36.0548,-115.281106154,4.5,75,"Children's Clothing;Shopping;Beauty & Spas;Hair Stylists;Fashion;Hair Salons"
78216,laSyDWzuKb1wo1XWFEUsWQ,Goodfellas Bar & Restaurant,,2801 N Tenaya Way,89128,36.2115,-115.24986100000001,2.5,3,Bars;Italian;Restaurants;Nightlife
78218,EomaPrsFLVSe9TLRtpevwA,Dairy Queen,,7501 W Lake Mead Blvd,89128,36.1952,-115.2573615,3.5,30,Ice Cream & Frozen Yogurt;Restaurants;Food;Bakeries;Fast Food
78220,26w-tGhpbyhBvdtfswwlfQ,"Bank's Oreck Vacuum & Clean Home Centers",Spring Valley,5597 S Rainbow Blvd,89118,36.0874,-115.24358000000001,5,17,Appliances & Repair;Shopping;Local Services;Home & Garden;Appliances
78248,9VdFxge9M0CLPvWxnfBY3Q,Serenity Spa,Southeast,8601 S Las Vegas Blvd,89123,36.035,-115.149341583,4.5,12,Shopping;Beauty & Spas;Cosmetics & Beauty Supply;Day Spas;Skin Care
78266,9Y0dDkFEe_spzPqccq2hIw,Pizza Patron,Downtown,2885 E Charleston Blvd,89104,36.1582,-115.1095943,3.5,5,Pizza;Restaurants
78300,xlN47-6lff9X2veq4iC7_A,Sidewalk Cafe,Eastside,3800 Howard Hughes Pkwy,89169,36.1191,-115.1564608,3,29,Restaurants;Sandwiches;Cafes;Breakfast & Brunch
78332,YqpVBr9zg7GkBa7u1ZuNtQ,Pico Barbershop,Westside,1000 S Torrey Pines Dr,89107,36.16,-115.2349844,5,8,"Hair Salons;Men's Hair Salons;Beauty & Spas;Barbers"
