,flagged_reviews,one_star_count,total_reviews,total_stars,word_count,proportion_flagged_reviews,average_flagged_words_per_review,average_stars_per_review,proportion_one_star,name,neighborhood,address,postal_code,stars,review_count,categories
TmAbrQoXslJsReCqLfwnXA,31,12,81,313,41,0.38271604938271603,0.5061728395061729,3.8641975308641974,0.14814814814814814,Pho Vegas,Westside,4251 W Sahara Ave,89102.0,4.0,81.0,Vietnamese;Restaurants;Soup
fwcDItjBMpHSfH6gOUrZiA,11,10,46,176,11,0.2391304347826087,0.2391304347826087,3.8260869565217392,0.21739130434782608,Chilly Willie's,Spring Valley,5651 S Grand Canyon Dr,89148.0,4.0,45.0,Food;Ice Cream & Frozen Yogurt
wF07aP4YDE4chlRfv7YN-g,0,1,16,76,0,0.0,0.0,4.75,0.0625,Aloha Orthodontics,Summerlin,11710 W Charleston Blvd,89135.0,5.0,16.0,Orthodontists;Health & Medical;Dentists
q-gyh80GMfiJBaWjDxtDBA,0,0,8,40,0,0.0,0.0,5.0,0.0,Hair by Sherri,Summerlin,10300 W Charleston Blvd,89135.0,5.0,8.0,Hair Stylists;Beauty & Spas;Hair Salons
2DydwQRkIutHarWT_o1L0Q,1,15,50,153,2,0.02,0.04,3.06,0.3,Don Chuy Mexican Grill,Spring Valley,7080 S Jones Blvd,89118.0,3.0,50.0,Mexican;Fast Food;Tacos;Restaurants
F7OsiFk9aLZtqZczA84xpw,11,22,45,93,13,0.24444444444444444,0.28888888888888886,2.066666666666667,0.4888888888888889,Popeyes Louisiana Kitchen,Southeast,4910 S Maryland Pkwy,89119.0,2.0,45.0,Chicken Wings;American (Traditional);Restaurants;Southern;Fast Food
DvJJNyOJNz5NBZOP4UScIw,0,3,4,8,0,0.0,0.0,2.0,0.75,China Sea Spa,Southeast,9620 S Las Vegas Blvd,89123.0,2.0,4.0,Beauty & Spas;Massage
_FHuYyPSsAhQLCkdo-3WzQ,0,3,22,85,0,0.0,0.0,3.8636363636363638,0.13636363636363635,Royal House,The Strip,99 Convention Center Dr,89109.0,4.0,22.0,Hotels & Travel;Event Planning & Services;Hotels
ASdkR68GWVdt6rQsiZAN5w,0,3,52,228,0,0.0,0.0,4.384615384615385,0.057692307692307696,Raw Food Express,Spring Valley,5105 S Fort Apache,89148.0,4.5,52.0,Restaurants;Education;Special Education;Live/Raw Food;Vegan
DQlLXcBYhKriBx0X4ssjvg,0,3,13,43,0,0.0,0.0,3.3076923076923075,0.23076923076923078,Masquerade Bar,,3700 W Flamingo Rd,89103.0,3.5,13.0,Bars;Nightlife
ZTON6J1WYxgsCVJXQAKXFQ,7,4,22,76,7,0.3181818181818182,0.3181818181818182,3.4545454545454546,0.18181818181818182,Gary's Speed Wash,Spring Valley,3665 S Fort Apache Rd,89147.0,3.5,22.0,Automotive;Car Wash
UEEZOrNDSK2GrLLegbT0yw,0,2,11,45,0,0.0,0.0,4.090909090909091,0.18181818181818182,Kayla's Nail Studio,Chinatown,4355 Spring Mountain,89102.0,4.0,11.0,Nail Salons;Beauty & Spas
WlsMi6UyBz-WvBS9puLZkw,0,0,6,23,0,0.0,0.0,3.8333333333333335,0.0,Bilbo's III Bar & Grill,Southwest,3820 Blue Diamond Rd,89139.0,4.0,6.0,American (Traditional);Nightlife;Bars;Restaurants
lkJOUKrZwme0SmLakU5h_A,0,0,12,44,0,0.0,0.0,3.6666666666666665,0.0,Chi Town Dogs,Westside,5181 W Charleston Blvd,89146.0,3.5,12.0,Hot Dogs;Restaurants
xTsfkD6F8DhyDqDTZ6K5Mg,0,3,6,18,0,0.0,0.0,3.0,0.5,The Dance Shoppe - Summerlin,Westside,1181 S Buffalo Dr,89117.0,3.0,6.0,Women's Clothing;Fashion;Accessories;Personal Shopping;Shopping;Shoe Stores
ed-iUPuffMZsni_4AAN61w,0,0,70,346,0,0.0,0.0,4.942857142857143,0.0,PostNet,,1421 N Jones Blvd,89108.0,5.0,70.0,Printing Services;Public Services & Government;Notaries;Graphic Design;Shredding Services;Professional Services;Shipping Centers;Post Offices;Couriers & Delivery Services;Local Services
5QSkZrMVgt2g64vj88rnoA,0,6,6,6,0,0.0,0.0,1.0,1.0,Aeromexico,Southeast,5757 Wayne Newton Blvd,89119.0,1.0,6.0,Hotels & Travel;Airports;Airlines;Transportation
rQnHNJ1DOmtdNjuoUZRKZg,0,1,11,47,0,0.0,0.0,4.2727272727272725,0.09090909090909091,Rentals by Owner Direct at the Signature,Eastside,145 E Harmon Ave,89109.0,4.5,11.0,Hotels;Event Planning & Services;Resorts;Hotels & Travel;Vacation Rental Agents
3EEt7hz9oLceKb_iIziClw,1,3,9,27,1,0.1111111111111111,0.1111111111111111,3.0,0.3333333333333333,Regal Nails,Southeast,6005 S Eastern Ave,89119.0,3.0,9.0,Beauty & Spas;Nail Salons
TAbycGt_Ag4eNHti4T6c0w,0,0,11,51,0,0.0,0.0,4.636363636363637,0.0,Jones Liquors,Spring Valley,7080 S Jones Blvd,89118.0,4.5,11.0,Food;Beer;Wine & Spirits
5kCADhnYoO-_DORl---zFw,0,3,25,109,0,0.0,0.0,4.36,0.12,Voodoo Tattoo,Westside,3240 S Arville St,89102.0,4.5,25.0,Tattoo;Beauty & Spas
brB2AfUTKumrRNanOZVw4w,0,1,16,66,0,0.0,0.0,4.125,0.0625,Scarlet Bar,,4321 W Flamingo Rd,89103.0,4.0,16.0,Nightlife;Bars
5f3SBBaVoeI4tPgx_MTRHg,21,4,19,58,21,1.105263157894737,1.105263157894737,3.0526315789473686,0.21052631578947367,Houdini's Magic Shop,The Strip,3663 S Las Vegas Blvd,89109.0,3.0,19.0,Hobby Shops;Shopping
RXXjz_4HQ1A4dIeBI04EcA,0,0,9,45,0,0.0,0.0,5.0,0.0,Ace of Hearts Wedding Chapel,Downtown,1025 S 1st St,89101.0,5.0,9.0,Officiants;Wedding Chapels;Wedding Planning;Event Planning & Services
OzWpuz5MBoLFfWJAbJtexg,0,2,12,47,0,0.0,0.0,3.9166666666666665,0.16666666666666666,Icon Barbershop,Sunrise,5051 Stewart Ave,89110.0,4.0,12.0,Beauty & Spas;Barbers
aCOMRMwa8u-ykNc3J4c_Cw,7,8,35,122,7,0.2,0.2,3.4857142857142858,0.22857142857142856,Prada,The Strip,3720 S Las Vegas Blvd,89109.0,3.5,35.0,Shopping;Fashion
Zp_VEAtFMgZWUhUc1WR6Zw,0,1,12,53,0,0.0,0.0,4.416666666666667,0.08333333333333333,Evo Cafe,Westside,3310 S Jones Blvd,89146.0,4.5,12.0,Arts & Entertainment;Arcades;Food;LAN Centers;Internet Cafes
iT_z6pzoK1AbqaBrDbXhlQ,12,8,56,208,15,0.21428571428571427,0.26785714285714285,3.7142857142857144,0.14285714285714285,Jones Market & Deli,Chinatown,3389 S Jones Blvd,89146.0,3.5,56.0,Beer;Wine & Spirits;Grocery;Food;Imported Food
TiGaN6511lg_SgO2U75_FA,0,1,7,17,0,0.0,0.0,2.4285714285714284,0.14285714285714285,Subway,Downtown,755 S Grand Central Pkwy,89106.0,2.5,7.0,Sandwiches;Fast Food;Restaurants
OpR1dL0_rt27L0JZ96Jz5A,5,5,13,30,18,0.38461538461538464,1.3846153846153846,2.3076923076923075,0.38461538461538464,Terrible Herbst,South Summerlin,9991 W Charleston Blvd,89117.0,2.5,13.0,Automotive;Convenience Stores;Food;Car Wash;Gas Stations
4ZR1M4aPM1CYXzYEjvmy9w,4,12,53,199,4,0.07547169811320754,0.07547169811320754,3.7547169811320753,0.22641509433962265,TrimBody M.D.,,9310 S Eastern Ave,89123.0,4.0,53.0,Health & Medical;Beauty & Spas;Medical Spas;Weight Loss Centers
FB4qtiB4--kt_PqPSowJTA,6,5,34,138,12,0.17647058823529413,0.35294117647058826,4.0588235294117645,0.14705882352941177,BF Sushi,Spring Valley,6375 S Rainbow Blvd,89118.0,4.0,34.0,Restaurants;Sushi Bars;Japanese
u_yEzg8t42Yd8qT2yV7OrA,6,15,35,84,6,0.17142857142857143,0.17142857142857143,2.4,0.42857142857142855,Little Caesars,Northwest,8380 W Cheyenne Ave,89129.0,2.5,35.0,Pizza;Restaurants
pTFPgtBeob2uUx8W6JbpkA,0,0,33,165,0,0.0,0.0,5.0,0.0,iShapeBrows,Spring Valley,4245 S Grand Canyon Dr,89147.0,5.0,33.0,Eyelash Service;Health & Medical;Permanent Makeup;Beauty & Spas;Eyebrow Services;Medical Spas
V6A5FZ9OfZ7r1Tc7x4CYXg,2,2,13,55,2,0.15384615384615385,0.15384615384615385,4.230769230769231,0.15384615384615385,Verizon Authorized Retailer - GoWireless,Spring Valley,9360 W Flamingo Rd,89147.0,4.0,13.0,Electronics;Local Services;Mobile Phones;Shopping;Mobile Phone Accessories;IT Services & Computer Repair;Mobile Phone Repair;Internet Service Providers;Home Services;Professional Services;Wholesale Stores
dK9aepfn_fmKa1wCGxIUkQ,0,3,44,178,0,0.0,0.0,4.045454545454546,0.06818181818181818,Olay's Thai Express,Southeast,6087 S Pecos Rd,89120.0,4.0,44.0,Vegetarian;Laotian;Thai;Restaurants
Gp1NcYpvQpqjcY-RDC31Lw,0,2,25,102,0,0.0,0.0,4.08,0.08,Sunrise Casablanca,Sunrise,6320 E Charleston Blvd,89142.0,4.0,25.0,Nightlife;Bars;American (Traditional);Restaurants
9D3i5Oud1LPIDI_DJSULtg,1,3,12,38,1,0.08333333333333333,0.08333333333333333,3.1666666666666665,0.25,Nails of Summerlin,Summerlin,9430 W Lake Mead Blvd,89134.0,3.0,12.0,Beauty & Spas;Nail Salons
SLx-vB9LnRtC83oAeVdAuA,5,5,66,291,6,0.07575757575757576,0.09090909090909091,4.409090909090909,0.07575757575757576,A18 I Love Crab & Karaoke,Chinatown,5115 Spring Mountain Rd,89146.0,4.5,66.0,Bars;Seafood;Restaurants;Nightlife;Korean;Karaoke;Asian Fusion;Cajun/Creole
Cy6k-OK7cQkxx_Q45EM73Q,2,7,35,125,2,0.05714285714285714,0.05714285714285714,3.5714285714285716,0.2,Allure Nails,Westside,8550 W Charleston Blvd,89117.0,3.5,35.0,Nail Salons;Beauty & Spas
r-jaMF7dyyaiOXlcmQJRdQ,2,6,36,126,2,0.05555555555555555,0.05555555555555555,3.5,0.16666666666666666,Jersey Mike's Subs,Westside,1772 S Rainbow Blvd,89146.0,3.5,36.0,Restaurants;Delis;Sandwiches;Fast Food
_Fo8uNT17BEBUkKvUXCZkQ,1,3,45,203,1,0.022222222222222223,0.022222222222222223,4.511111111111111,0.06666666666666667,Tacos La Carreta,Spring Valley,9010 W Flamingo Rd,89147.0,4.5,45.0,Food;Mexican;American (New);Restaurants
VjnRyaYHqJX7wtxzvgAfkw,0,1,3,8,0,0.0,0.0,2.6666666666666665,0.3333333333333333,Park Family Eye Care,Eastside,5198 Boulder Hwy,89122.0,2.5,3.0,Health & Medical;Optometrists
D6Rc68TNYw1SFo7lQvMfEg,0,0,21,104,0,0.0,0.0,4.9523809523809526,0.0,Apache Health Center,Spring Valley,3555 S Fort Apache Rd,89147.0,5.0,21.0,Education;Adult Education;Chiropractors;Health & Medical
OBzPCuDTMBF4xijlnffnDw,2,9,120,507,2,0.016666666666666666,0.016666666666666666,4.225,0.075,Saborr,,4348 E Craig Rd,89115.0,4.0,120.0,Restaurants;Fast Food;Mexican;Seafood
fkaVI0qNiHhMOvn2IZ9ehA,0,0,5,25,0,0.0,0.0,5.0,0.0,EZ Pool Service,Southwest,4262 Blue Diamond Rd,89139.0,5.0,5.0,Pool & Hot Tub Service;Home Services;Hot Tub & Pool;Shopping;Pool Cleaners;Home & Garden
0tWXOKgrO1tAuZhu5X8HNw,0,0,13,51,0,0.0,0.0,3.923076923076923,0.0,Red Mango,Southeast,5757 Wayne Newton Blvd,89119.0,4.0,13.0,Food;Ice Cream & Frozen Yogurt
wHP1G6mEJJz5nDdA17R78w,8,4,18,67,8,0.4444444444444444,0.4444444444444444,3.7222222222222223,0.2222222222222222,Best Cleaners,Spring Valley,7080 S Jones Blvd,89118.0,3.5,18.0,Local Services;Sewing & Alterations;Laundry Services;Dry Cleaning & Laundry
JcWzvvDWh4RY04tvm1LQzA,0,8,12,19,0,0.0,0.0,1.5833333333333333,0.6666666666666666,McDonald's,Eastside,2640 E Tropicana Ave,89121.0,1.5,12.0,Fast Food;Restaurants;Burgers
BnJZvxqVdHPSbTCXdjV00Q,5,11,30,101,20,0.16666666666666666,0.6666666666666666,3.3666666666666667,0.36666666666666664,Pro Nails & Skincare,Westside,3839 W Sahara Ave,89102.0,3.5,30.0,Skin Care;Eyelash Service;Beauty & Spas;Nail Salons
24wnyPyir6-Bmv6zq7OXHg,1,7,20,58,1,0.05,0.05,2.9,0.35,Viva El Salvador Restaurant & Pupuseria,Westside,1745 S Rainbow Blvd,89146.0,3.0,20.0,Restaurants;Salvadoran;Latin American
cZqMBRrkjBMIWqolky7fHQ,0,4,22,86,0,0.0,0.0,3.909090909090909,0.18181818181818182,Summerlin Dental,Westside,410 S Rampart,89145.0,4.0,22.0,General Dentistry;Cosmetic Dentists;Health & Medical;Dentists;Orthodontists
PrFLJCD1zz1s0bjKEigDLg,1,3,28,95,1,0.03571428571428571,0.03571428571428571,3.392857142857143,0.10714285714285714,I-Bar,,3700 W Flamingo Rd,89103.0,3.5,28.0,Nightlife;Bars
vuHChsu8GIUjUpyKmy4gzA,0,2,23,104,0,0.0,0.0,4.521739130434782,0.08695652173913043,Huntington Jewelers,Westside,7385 W Sahara Ave,89117.0,4.5,23.0,Watches;Shopping;Jewelry;Bridal;Jewelry Repair;Local Services;Appraisal Services
SkScZgjvcrhyXvHNJeIXlQ,0,2,3,7,0,0.0,0.0,2.3333333333333335,0.6666666666666666,Cleopatra Nails,,3415 W Craig Rd,89032.0,2.5,3.0,Nail Salons;Beauty & Spas
AkdyGTQX8gO3J24nPlww_w,1,1,7,31,1,0.14285714285714285,0.14285714285714285,4.428571428571429,0.14285714285714285,The Steakhouse at Treasures,,2801 Westwood Dr,89109.0,4.5,7.0,Cocktail Bars;Bars;Food;Nightlife;Steakhouses;Wineries;Restaurants;Seafood;Arts & Entertainment
MKrvEEejLBeUsjZRBtVxrQ,15,8,78,350,21,0.19230769230769232,0.2692307692307692,4.487179487179487,0.10256410256410256,Green Valley Shoe Repair,Southwest,7835 S Rainbow Blvd,89139.0,4.5,78.0,Shoe Stores;Shopping;Fashion;Local Services;Luggage;Shoe Repair
Pjg0ML-Se8fnbWgHHodGYQ,8,11,40,123,8,0.2,0.2,3.075,0.275,The Blue Skillet Family Restaurant,Downtown,1723 E Charleston Blvd,89104.0,3.0,40.0,Restaurants;Mexican;Diners;American (Traditional)
73ykvZ1zPMwimz_ETYi2yg,0,0,8,40,0,0.0,0.0,5.0,0.0,Eye Candy Aesthetics,Spring Valley,6345 S Rainbow Blvd,89118.0,5.0,8.0,Nurse Practitioner;Health & Medical;Beauty & Spas;Personal Care Services;Medical Spas;Skin Care
XlasIJaHS0UCJavGv0ZF8w,23,7,41,146,31,0.5609756097560976,0.7560975609756098,3.5609756097560976,0.17073170731707318,Mt Charleston Lodge Cabins,,5375 Kyle Canyon Rd,89124.0,3.5,41.0,Hotels & Travel;Event Planning & Services;Hotels
5vdaxnKbMDvWO4Sj9amR5A,21,3,14,50,21,1.5,1.5,3.5714285714285716,0.21428571428571427,AVN Adult Entertainment Expo,Eastside,4455 Paradise Rd,89169.0,3.5,14.0,Nightlife;Adult Entertainment
4iLt4N-_FQdnbadE65cORQ,21,4,61,264,25,0.3442622950819672,0.4098360655737705,4.327868852459017,0.06557377049180328,Massage Nirvana Day and Medi Spa,Spring Valley,4555 S Fort Apache Rd,89147.0,4.5,61.0,Beauty & Spas;Massage;Skin Care;Day Spas
DxQqbRBE_9pNpO2L-GRT6Q,0,0,22,95,0,0.0,0.0,4.318181818181818,0.0,Chantilly's Bakery,Chinatown,3650 S Jones Blvd,89103.0,4.5,22.0,Desserts;Food;Cupcakes;Bakeries
dWJ7fG8Egp3Ips6j0T7Unw,5,11,51,169,5,0.09803921568627451,0.09803921568627451,3.3137254901960786,0.21568627450980393,Rizano's Pizza,,4012 S Rainbow Blvd,89103.0,3.5,51.0,Pizza;Restaurants
xu3qp4wVMSVaQMpUzii9vA,0,4,11,39,0,0.0,0.0,3.5454545454545454,0.36363636363636365,Equal Rights For Divorced Fathers,Downtown,23 N Mojave Rd,89101.0,3.5,11.0,Lawyers;Professional Services;Divorce & Family Law
xu3ACCbymSDbLgGg-f3Iig,3,1,14,66,3,0.21428571428571427,0.21428571428571427,4.714285714285714,0.07142857142857142,Ooh LaLa Beauty Bar,The Strip,3200 S Las Vegas Blvd,89109.0,4.5,14.0,Hair Salons;Hair Extensions;Tanning;Beauty & Spas;Makeup Artists;Blow Dry/Out Services
wzjimgLTv_TFGYPhaBN0bg,6,5,33,121,7,0.18181818181818182,0.21212121212121213,3.6666666666666665,0.15151515151515152,Spa at Harrah's,The Strip,3475 S Las Vegas Blvd,89109.0,3.5,33.0,Massage;Day Spas;Hair Salons;Skin Care;Beauty & Spas;Nail Salons
i_gm6O4IxLQICXVQvXvuUQ,0,0,25,125,0,0.0,0.0,5.0,0.0,Blend Beauty Bar,Southeast,3345 E Patrick Ln,89120.0,5.0,25.0,Skin Care;Beauty & Spas;Cosmetics & Beauty Supply;Nail Salons;Hair Stylists;Hair Salons;Shopping;Massage;Day Spas;Makeup Artists
_rQb4DXr4i-XOb3c_LOKdg,27,0,36,157,34,0.75,0.9444444444444444,4.361111111111111,0.0,Bikram Yoga Westside,South Summerlin,3700 S Hualapai Way,89147.0,4.5,36.0,Active Life;Fitness & Instruction;Yoga
RiHIP_EmTxjHUlZ0SDf08w,9,10,38,136,17,0.23684210526315788,0.4473684210526316,3.5789473684210527,0.2631578947368421,Peak Mart & Car Wash,Spring Valley,9010 W Flamingo Rd,89147.0,3.5,38.0,Car Wash;Automotive;Food;Donuts;Gas Stations;Convenience Stores
nbTwuhnXEyQRzPIAfGNS8w,7,1,14,45,7,0.5,0.5,3.2142857142857144,0.07142857142857142,Dragon House,,4180 S Jones Blvd,89103.0,3.0,14.0,Restaurants;Chinese
mbZe40oM-Ha-Q_qWh49-Mg,0,36,58,114,0,0.0,0.0,1.9655172413793103,0.6206896551724138,Little Caesars Pizza,Spring Valley,4825 S Rainbow Blvd,89103.0,2.0,58.0,Pizza;Restaurants
sHFGkdx1ARhPT0efU70urA,0,2,8,26,0,0.0,0.0,3.25,0.25,Don Beto Restaurant,,840 N Decatur Blvd,89107.0,3.0,8.0,Peruvian;Restaurants
ZDx54hHdiULbtD15JAy2fg,0,2,25,99,0,0.0,0.0,3.96,0.08,Stoned N Baked,Downtown,707 Fremont St,89101.0,4.0,25.0,Restaurants;Food;Pizza;Desserts
dJyvE8huwBlyUWcjPJJFDQ,1,2,20,79,2,0.05,0.1,3.95,0.1,Mediterranean Market,Chinatown,6020 Spring Mountain Rd,89103.0,4.0,20.0,Middle Eastern;Restaurants;Food;Mediterranean;International Grocery;Grocery
8NQNJZgL5bshPkGzQ76SDQ,0,3,27,106,0,0.0,0.0,3.925925925925926,0.1111111111111111,Ray's Asian Cuisine and House of Ramen,Eastside,3025 E Desert Inn Rd,89121.0,4.0,27.0,Restaurants;Ramen;Japanese
emwtizy_UAmUjcNP88I0Tw,0,1,47,212,0,0.0,0.0,4.51063829787234,0.02127659574468085,Kaffe Live,Spring Valley,5135 S Fort Apache Rd,89148.0,4.5,47.0,Coffee & Tea;American (New);Music Venues;Beer;Wine & Spirits;Cafes;Food;Nightlife;Breakfast & Brunch;Restaurants;Arts & Entertainment
ZpK3cU9lIPddzFcaV_rygg,0,3,18,73,0,0.0,0.0,4.055555555555555,0.16666666666666666,XpresSpa,,5757 Wayne Newton Blvd,89119.0,4.0,17.0,Blow Dry/Out Services;Nail Salons;Hair Salons;Day Spas;Massage;Beauty & Spas
pUefPUl0plnvk90r_00DOw,0,2,14,45,0,0.0,0.0,3.2142857142857144,0.14285714285714285,The Ritz of Las Vegas,Eastside,3360 E Flamingo Rd,89121.0,3.0,14.0,Venues & Event Spaces;Wedding Planning;Event Planning & Services
wjkoCcNqpWrJRvCz5MxIIA,9,21,28,40,9,0.32142857142857145,0.32142857142857145,1.4285714285714286,0.75,Chicken & Pig Bar B Que,Southwest,10450 S Decatur Blvd,89141.0,1.5,28.0,Barbeque;Restaurants
c53dUaD6WTUQ1egGDW8tsA,6,5,68,233,10,0.08823529411764706,0.14705882352941177,3.426470588235294,0.07352941176470588,Residence Inn by Marriott Las Vegas Convention Center,Eastside,3225 Paradise Rd,89109.0,3.5,68.0,Hotels & Travel;Event Planning & Services;Hotels
aNZfRZQc6XWh3jfsDvBKng,0,0,19,95,0,0.0,0.0,5.0,0.0,Mint Clean Windows Cleaning,Westside,3111 S Valley View Blvd,89102.0,5.0,19.0,Home Cleaning;Home Services;Glass & Mirrors;Window Washing
CTN5Z3fs3jFHfyma8XxzVg,1,1,21,76,1,0.047619047619047616,0.047619047619047616,3.619047619047619,0.047619047619047616,Paradise Boba Tea and Smoothie,Summerlin,1910 Village Center Cir,89134.0,3.5,21.0,Coffee & Tea;Food;Juice Bars & Smoothies
T6UXTJoc0ESffxc4jNVdow,0,0,8,36,0,0.0,0.0,4.5,0.0,Fresh & Easy Neighborhood Market,Southeast,7380 S Eastern Ave,89123.0,4.5,8.0,Food;Grocery
Fmij544FE1iOruoxI41kew,0,0,65,319,0,0.0,0.0,4.907692307692308,0.0,Pepito Shack,Downtown,1516 S Las Vegas Blvd,89104.0,5.0,65.0,Restaurants;Burgers;Food Stands;Sandwiches;Hot Dogs
uQbMjWAS5HFCA3e86V-rng,0,0,12,47,0,0.0,0.0,3.9166666666666665,0.0,Not Your Average Deli,,4850 W Sunset Rd,89118.0,4.0,12.0,Restaurants;Delis
1gHrOMPMmqXxGMMkPOyE0Q,1,3,13,39,1,0.07692307692307693,0.07692307692307693,3.0,0.23076923076923078,Rising Sun Japanese Restaurant & Sushi Bar,Westside,9410 W Sahara Ave,89117.0,3.0,13.0,Restaurants;Japanese;Sushi Bars
6a3n4Hd0niHndoPywSkb7Q,0,2,42,148,0,0.0,0.0,3.5238095238095237,0.047619047619047616,Red Ribbon Bakeshop,Westside,9430 W Sahara Ave,89117.0,3.5,42.0,Filipino;Restaurants;Food;Bakeries;Fast Food
8ScPl9naJJLTOBp9sWE6PQ,1,2,7,21,1,0.14285714285714285,0.14285714285714285,3.0,0.2857142857142857,Tommy Hilfiger,Southeast,7400 Las Vegas Blvd S,89123.0,3.0,7.0,Fashion;Shopping;Department Stores
e_D1vCgtadlK3syTMXVYVA,0,1,3,11,0,0.0,0.0,3.6666666666666665,0.3333333333333333,Glossy Nails,Southeast,1850 E Serene Ave,89123.0,3.5,3.0,Beauty & Spas;Nail Salons
QAe17Dtc4m5aSLGT6RoHKw,0,2,3,6,0,0.0,0.0,2.0,0.6666666666666666,Beetle Barn,,4970 Arville St,89118.0,2.0,3.0,Automotive;Auto Repair;Auto Customization
6A6wbLDM1wIG--6psAOqLQ,3,3,12,30,6,0.25,0.5,2.5,0.25,99 Cents Only Stores,Southeast,7380 S Eastern Ave,89123.0,2.5,12.0,Grocery;Discount Store;Professional Services;Event Planning & Services;Shopping;Wholesalers;Party Supplies;Food
CNwY37pdEDwLl1ehwog6xg,0,0,7,25,0,0.0,0.0,3.5714285714285716,0.0,Jasmine Thai Gourmet,Summerlin,7668 W Lake Mead Blvd,89128.0,3.5,7.0,Restaurants;Thai
fn5bGaW3zplWDWInTt0yGg,0,3,14,57,0,0.0,0.0,4.071428571428571,0.21428571428571427,Lili Boutique,Spring Valley,9484 W Flamingo Rd,89147.0,4.0,13.0,Accessories;Shopping;Women's Clothing;Fashion
NMHK2luVLn1cQmmAIPo77Q,0,0,11,55,0,0.0,0.0,5.0,0.0,Miley's Nails,Northwest,7450 W Cheyenne Ave,89129.0,5.0,11.0,Hair Removal;Beauty & Spas;Nail Salons;Waxing
CEgLvpytCu0plcGbWBU0fw,2,0,7,26,2,0.2857142857142857,0.2857142857142857,3.7142857142857144,0.0,KUNV 91.5 Radio,University,4505 S Maryland Pkwy,89154.0,3.5,7.0,Mass Media;Radio Stations
5ESYaLIiNczLALzbhxZrHQ,0,4,48,211,0,0.0,0.0,4.395833333333333,0.08333333333333333,Happy Foot Spa,Spring Valley,6085 S Fort Apache Rd,89148.0,4.5,48.0,Health & Medical;Beauty & Spas;Massage;Day Spas;Reflexology
YyxB3K1ORzc7ChMKgyxm9Q,0,3,14,47,0,0.0,0.0,3.357142857142857,0.21428571428571427,Subway,Southeast,8790 S Maryland Pkwy,89123.0,3.5,14.0,Fast Food;Sandwiches;Restaurants
K-E0TTTZNLyfDnEFI5ghnQ,0,1,10,45,0,0.0,0.0,4.5,0.1,Blackjack Window Tinting,Westside,1717 S Decatur Blvd,89102.0,4.5,10.0,Auto Glass Services;Shopping;Home & Garden;Automotive;Home Services;Auto Detailing;Car Window Tinting;Home Window Tinting
uP9PCMWRX2mDHSg7He0Q4A,3,5,20,70,5,0.15,0.25,3.5,0.25,London Nails,Sunrise,2775 S Nellis Blvd,89121.0,3.5,20.0,Beauty & Spas;Nail Salons
5MlgZwfmaegOL7_FJ3b7lA,0,1,23,100,0,0.0,0.0,4.3478260869565215,0.043478260869565216,Papa Murphy's,Westside,1035 S Rainbow Blvd,89145.0,4.5,23.0,Restaurants;Pizza
YK-mFJIiJIy1JNamhijeZQ,1,4,9,23,1,0.1111111111111111,0.1111111111111111,2.5555555555555554,0.4444444444444444,Short Line Express Market,Southwest,8096 S Durango Dr,89113.0,2.5,9.0,Food;Car Wash;Gas Stations;Automotive;Convenience Stores
wHUDmBNPpOFB-71kZZaUDw,0,0,10,50,0,0.0,0.0,5.0,0.0,Nguyen Law Firm,Chinatown,3775 Spring Mountain Rd,89102.0,5.0,10.0,Bankruptcy Law;Personal Injury Law;Lawyers;Immigration Law;Professional Services;Divorce & Family Law
Zsxx8hT5-4wObIpZrFmfhA,0,4,16,51,0,0.0,0.0,3.1875,0.25,Starbucks,The Strip,3708 S Las Vegas Blvd,89109.0,3.0,16.0,Coffee & Tea;Food;Bakeries
r8JvUZMkl2R_8AaN5R2FPA,0,3,16,68,0,0.0,0.0,4.25,0.1875,Tint Xperts,,4970 Arville St,89118.0,4.0,16.0,Home Window Tinting;Auto Customization;Auto Glass Services;Home Services;Windows Installation;Automotive
h0fQdldYxuG1Utc_ZK1z0A,0,3,10,26,0,0.0,0.0,2.6,0.3,Einstein Bros,University,4505 S Maryland Pkwy,89119.0,2.5,10.0,Coffee & Tea;Restaurants;Food;Bagels;Sandwiches
iQOz4hIO6WDiu8fTy3iXpQ,4,0,13,65,4,0.3076923076923077,0.3076923076923077,5.0,0.0,Sunglass Optic Studio,Summerlin,10300 W Charleston Blvd,89135.0,5.0,13.0,Shopping;Eyewear & Opticians;Fashion
yrRzB4EZb15shCOt7axnzA,11,11,27,73,11,0.4074074074074074,0.4074074074074074,2.7037037037037037,0.4074074074074074,Nigerian Cuisine,Southeast,5006 S Maryland Pkwy,89119.0,2.5,27.0,Restaurants;Ethnic Food;Specialty Food;Food;African
Poe4wRP7qagO34HGenYUzw,6,5,18,45,10,0.3333333333333333,0.5555555555555556,2.5,0.2777777777777778,Subway,Southwest,7425 S Durango Dr,89113.0,2.5,18.0,Fast Food;Restaurants;Sandwiches
QCbptr697vAb630rIq9gUQ,0,0,7,35,0,0.0,0.0,5.0,0.0,Winter In July - A Pop-Up Lunch with Yonaka and Snow Shavery,,4983 W Flamingo Rd,89103.0,5.0,7.0,Chinese;Local Flavor;Japanese;Restaurants
DHAKvyiArUSdFKzpGehyVw,11,0,11,50,11,1.0,1.0,4.545454545454546,0.0,LA Boxing,Southwest,4360 Blue Diamond Rd,89139.0,4.5,11.0,Gyms;Active Life;Martial Arts;Trainers;Fitness & Instruction
